timestamp,action,symbol,qty,price,fee,status,details,strategy
2025-08-11T09:43:19.967647,BUY,ENAUSDT,0.154,0.8236,0.0006341720000000001,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 15652355, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8237', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754894597341, 'paper': True}",microcap_pricechange
2025-08-11T09:43:22.888292,BUY,ENAUSDT,0.154,0.8236,0.0006341720000000001,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 60034101, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8233', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754894600300, 'paper': True}",microcap_pricechange
2025-08-11T09:43:25.954342,BUY,ENAUSDT,0.154,0.8236,0.0006341720000000001,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 35923138, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8232', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754894603203, 'paper': True}",microcap_pricechange
2025-08-11T09:43:28.807687,BUY,ENAUSDT,0.154,0.8236,0.0006341720000000001,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 64467890, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8231', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754894606305, 'paper': True}",microcap_pricechange
2025-08-11T09:43:31.751421,BUY,ENAUSDT,0.154,0.8236,0.0006341720000000001,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 43334482, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8231', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754894609118, 'paper': True}",microcap_pricechange
2025-08-11T09:43:38.523118,BUY,SUIUSDT,0.02,3.8418,0.00038418,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 59417548, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8411', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754894615141, 'paper': True}",microcap_volume
2025-08-11T09:43:41.376593,BUY,SUIUSDT,0.02,3.8418,0.00038418,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 47020685, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8411', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754894618838, 'paper': True}",microcap_volume
2025-08-11T09:43:44.222232,BUY,SUIUSDT,0.02,3.8418,0.00038418,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 89780075, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.841', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754894621691, 'paper': True}",microcap_volume
2025-08-11T09:43:47.134691,BUY,SUIUSDT,0.02,3.8418,0.00038418,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 73124045, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8415', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754894624538, 'paper': True}",microcap_volume
2025-08-11T09:43:49.982676,BUY,SUIUSDT,0.02,3.8418,0.00038418,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 96599103, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8415', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754894627438, 'paper': True}",microcap_volume
2025-08-11T09:43:56.526073,BUY,TREEUSDT,1.4,0.4299,0.00060186,SKIPPED,"Condition not met: price=0.4299, priceChange=0.304, quoteVol=145951939.13088, baseVol=340755780.2",microcap_other
2025-08-11T09:44:02.203405,BUY,PEPEUSDT,52993.0,0.0,0.00063962551,SKIPPED,"Condition not met: price=1.207e-05, priceChange=-0.33, quoteVol=135396818.95831367, baseVol=11195780027316.0",microcap_other
2025-08-11T09:44:08.362355,BUY,PENGUUSDT,16.0,0.0396,0.0006332320000000001,SKIPPED,"Condition not met: price=0.039577, priceChange=1.27, quoteVol=102257680.300719, baseVol=2563163669.0",microcap_other
2025-08-11T09:44:14.038788,BUY,TRXUSDT,1.8,0.3411,0.0006139800000000001,SKIPPED,"Condition not met: price=0.3411, priceChange=0.265, quoteVol=99321840.37253, baseVol=291956184.0",microcap_other
2025-08-11T09:44:19.973739,BUY,LDOUSDT,0.086,1.466,0.0006303799999999999,SUCCESS,"{'symbol': 'LDOUSDT', 'orderId': 21490026, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '1.467', 'origQty': '0.086', 'executedQty': '0.086', 'transactTime': 1754894657441, 'paper': True}",microcap_pricechange
2025-08-11T09:44:22.823470,BUY,LDOUSDT,0.086,1.466,0.0006303799999999999,SUCCESS,"{'symbol': 'LDOUSDT', 'orderId': 18919379, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '1.467', 'origQty': '0.086', 'executedQty': '0.086', 'transactTime': 1754894660292, 'paper': True}",microcap_pricechange
2025-08-11T09:44:25.762878,BUY,LDOUSDT,0.086,1.466,0.0006303799999999999,SUCCESS,"{'symbol': 'LDOUSDT', 'orderId': 85152418, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '1.467', 'origQty': '0.086', 'executedQty': '0.086', 'transactTime': 1754894663139, 'paper': True}",microcap_pricechange
2025-08-11T09:44:28.641710,BUY,LDOUSDT,0.086,1.466,0.0006303799999999999,SUCCESS,"{'symbol': 'LDOUSDT', 'orderId': 18931065, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '1.467', 'origQty': '0.086', 'executedQty': '0.086', 'transactTime': 1754894666082, 'paper': True}",microcap_pricechange
2025-08-11T09:44:31.501874,BUY,LDOUSDT,0.086,1.466,0.0006303799999999999,SUCCESS,"{'symbol': 'LDOUSDT', 'orderId': 24917813, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '1.467', 'origQty': '0.086', 'executedQty': '0.086', 'transactTime': 1754894668966, 'paper': True}",microcap_pricechange
2025-08-11T09:44:37.801548,BUY,PROVEUSDT,0.4,1.4369,0.0005747600000000001,SKIPPED,"Condition not met: price=1.4369, priceChange=-4.818, quoteVol=82848828.34349, baseVol=57321661.0",microcap_other
2025-08-11T09:48:56.966083,BUY,USDCUSDT,0.0,1.0,0.0,SKIPPED,"Condition not met: price=1.0, priceChange=0.01, quoteVol=2185847084.5938, baseVol=2186176302.0",microcap_other
2025-08-11T09:49:02.843869,BUY,FDUSDUSDT,0.0,0.9981000000000001,0.0,SKIPPED,"Condition not met: price=0.9981, priceChange=-0.01, quoteVol=580003664.4833, baseVol=581055030.0",microcap_other
2025-08-11T09:49:09.036017,BUY,ENAUSDT,0.154,0.8204,0.000631708,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 70571405, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8204', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754894946396, 'paper': True}",microcap_pricechange
2025-08-11T09:49:12.044545,BUY,ENAUSDT,0.154,0.8204,0.000631708,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 35387151, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8204', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754894949357, 'paper': True}",microcap_pricechange
2025-08-11T09:49:15.040295,BUY,ENAUSDT,0.154,0.8204,0.000631708,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 72455289, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8202', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754894952358, 'paper': True}",microcap_pricechange
2025-08-11T09:49:18.164161,BUY,ENAUSDT,0.154,0.8204,0.000631708,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 82896908, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8203', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754894955377, 'paper': True}",microcap_pricechange
2025-08-11T09:49:21.201923,BUY,ENAUSDT,0.154,0.8204,0.000631708,SUCCESS,"{'symbol': 'ENAUSDT', 'orderId': 64709009, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '0.8207', 'origQty': '0.154', 'executedQty': '0.154', 'transactTime': 1754894958521, 'paper': True}",microcap_pricechange
2025-08-11T09:49:27.573485,BUY,SUIUSDT,0.02,3.8322000000000003,0.00038322000000000003,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 26903846, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8308', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754894964845, 'paper': True}",microcap_volume
2025-08-11T09:49:30.475581,BUY,SUIUSDT,0.02,3.8322000000000003,0.00038322000000000003,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 35152435, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8307', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754894967878, 'paper': True}",microcap_volume
2025-08-11T09:49:34.120756,BUY,SUIUSDT,0.02,3.8322000000000003,0.00038322000000000003,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 57409345, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8317', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754894970794, 'paper': True}",microcap_volume
2025-08-11T09:49:37.123414,BUY,SUIUSDT,0.02,3.8322000000000003,0.00038322000000000003,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 61073334, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8334', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754894974441, 'paper': True}",microcap_volume
2025-08-11T09:49:40.205681,BUY,SUIUSDT,0.02,3.8322000000000003,0.00038322000000000003,SUCCESS,"{'symbol': 'SUIUSDT', 'orderId': 57352272, 'side': 'BUY', 'type': 'MARKET', 'status': 'FILLED', 'price': '3.8345', 'origQty': '0.02', 'executedQty': '0.02', 'transactTime': 1754894977500, 'paper': True}",microcap_volume
2025-08-11T09:49:46.199172,BUY,TREEUSDT,1.4,0.43,0.000602,SKIPPED,"Condition not met: price=0.43, priceChange=0.891, quoteVol=146216286.61755, baseVol=341363470.3",microcap_other
2025-08-11T09:49:51.940852,BUY,PEPEUSDT,53125.0,0.0,0.000639625,SKIPPED,"Condition not met: price=1.204e-05, priceChange=-0.66, quoteVol=135299158.3189646, baseVol=11187790733104.0",microcap_other
2025-08-11T09:53:49.880403,BUY,USDCUSDT,0.0,1.0,0.0,SKIPPED,"Condition not met: price=1.0, priceChange=0.01, quoteVol=2188058614.8357, baseVol=2188387575.0",microcap_other
2025-08-11T09:53:55.962481,BUY,FDUSDUSDT,0.0,0.998,0.0,SKIPPED,"Condition not met: price=0.998, priceChange=0.0, quoteVol=580949374.0226, baseVol=582002682.0",microcap_other
2025-08-11T09:54:02.676212,BUY,ENAUSDT,0.78,0.8186,0.000638508,FAILED,Binance order error: APIError(code=-1013): Filter failure: LOT_SIZE,microcap_pricechange
2025-08-11T09:54:08.959554,BUY,SUIUSDT,0.1,3.825,0.0003825000000000001,FAILED,Binance order error: APIError(code=-1013): Filter failure: LOT_SIZE,microcap_volume
2025-08-11T09:54:15.003465,BUY,TREEUSDT,1.4,0.4308,0.00060312,SKIPPED,"Condition not met: price=0.4308, priceChange=1.317, quoteVol=146433474.83887, baseVol=341860087.9",microcap_other
2025-08-11T09:54:21.147731,BUY,PEPEUSDT,53302.0,0.0,0.000639624,SKIPPED,"Condition not met: price=1.2e-05, priceChange=-0.579, quoteVol=135407952.28843218, baseVol=11197007895854.0",microcap_other
2025-08-11T09:54:27.161157,BUY,PENGUUSDT,16.0,0.039400000000000004,0.0006309280000000001,SKIPPED,"Condition not met: price=0.039433, priceChange=1.88, quoteVol=102184189.389966, baseVol=2561115195.0",microcap_other
2025-08-11T09:54:33.255623,BUY,TRXUSDT,1.8,0.341,0.0006138000000000001,SKIPPED,"Condition not met: price=0.341, priceChange=0.324, quoteVol=100585856.24051, baseVol=295658984.3",microcap_other
2025-08-11T09:54:39.552633,BUY,LDOUSDT,0.43,1.464,0.00062952,FAILED,Binance order error: APIError(code=-1013): Filter failure: LOT_SIZE,microcap_pricechange
2025-08-11T09:54:46.040353,BUY,PROVEUSDT,0.4,1.4366,0.0005746400000000001,SKIPPED,"Condition not met: price=1.4366, priceChange=-3.886, quoteVol=82491493.54743, baseVol=57094938.9",microcap_other
2025-08-11T10:00:59.507260,BUY,USDCUSDT,0.0,1.0,0.0,SKIPPED,"Condition not met: price=1.0, priceChange=0.0, quoteVol=2195395502.7544, baseVol=2195724372.0",microcap_other
2025-08-11T10:01:05.390676,BUY,FDUSDUSDT,0.0,0.998,0.0,SKIPPED,"Condition not met: price=0.998, priceChange=0.0, quoteVol=582650498.5656, baseVol=583707211.0",microcap_other
2025-08-11T10:01:12.912664,BUY,ENAUSDT,0.77,0.8208000000000001,0.000632016,FAILED,Binance order error: APIError(code=-1013): Filter failure: NOTIONAL,microcap_pricechange
2025-08-11T10:01:19.838485,BUY,SUIUSDT,0.1,3.8301000000000003,0.00038301000000000003,FAILED,Order quantity 0.0 is below Binance minimum 0.1 for SUIUSDT,microcap_volume
2025-08-11T10:01:26.357356,BUY,TREEUSDT,1.4,0.4268,0.0005975199999999999,SKIPPED,"Condition not met: price=0.4268, priceChange=0.87, quoteVol=146304683.79672, baseVol=341534575.8",microcap_other
2025-08-11T10:01:32.673841,BUY,PEPEUSDT,53257.0,0.0,0.0006396165700000001,SKIPPED,"Condition not met: price=1.201e-05, priceChange=-0.662, quoteVol=135095574.97889298, baseVol=11171416880174.0",microcap_other
2025-08-11T10:01:40.693424,BUY,PENGUUSDT,16.0,0.0395,0.000631488,FAILED,Binance order error: APIError(code=-1013): Filter failure: NOTIONAL,microcap_pricechange
2025-08-11T10:01:46.588875,BUY,TRXUSDT,1.8,0.3408,0.00061344,SKIPPED,"Condition not met: price=0.3408, priceChange=0.294, quoteVol=101038563.06999, baseVol=296985904.5",microcap_other
2025-08-11T10:01:53.334301,BUY,LDOUSDT,0.43,1.466,0.0006303799999999999,FAILED,Binance order error: APIError(code=-1013): Filter failure: NOTIONAL,microcap_pricechange
2025-08-11T10:01:59.193610,BUY,PROVEUSDT,0.4,1.4298,0.00057192,SKIPPED,"Condition not met: price=1.4298, priceChange=-3.073, quoteVol=82379254.50941, baseVol=57024465.8",microcap_other
2025-08-11T10:08:12.832951,BUY,USDCUSDT,0.0,1.0,0.0,SKIPPED,"Condition not met: price=1.0, priceChange=0.01, quoteVol=2201664355.8418, baseVol=2201993364.0",microcap_other
2025-08-11T10:08:19.106343,BUY,FDUSDUSDT,0.0,0.998,0.0,SKIPPED,"Condition not met: price=0.998, priceChange=0.0, quoteVol=589415223.2438, baseVol=590485507.0",microcap_other
2025-08-11T10:08:27.728480,BUY,ENAUSDT,0.77,0.8217,0.000632709,FAILED,Binance order error: APIError(code=-1013): Filter failure: NOTIONAL,microcap_pricechange
2025-08-11T10:08:35.949825,BUY,SUIUSDT,0.1,3.8118000000000003,0.00038118,FAILED,Order quantity 0.0 is below Binance minimum 0.1 for SUIUSDT,microcap_volume
2025-08-11T10:08:42.907571,BUY,TREEUSDT,1.4,0.42650000000000005,0.0005970999999999999,SKIPPED,"Condition not met: price=0.4265, priceChange=0.259, quoteVol=146275878.60353, baseVol=341459846.7",microcap_other
2025-08-11T10:08:51.027191,BUY,PEPEUSDT,53435.0,0.0,0.0006396169500000001,SKIPPED,"Condition not met: price=1.197e-05, priceChange=-1.321, quoteVol=135331458.3282726, baseVol=11191480035381.0",microcap_other
2025-08-11T10:08:56.850496,BUY,PENGUUSDT,16.0,0.039400000000000004,0.0006301120000000001,SKIPPED,"Condition not met: price=0.039382, priceChange=1.718, quoteVol=101835159.878244, baseVol=2551786293.0",microcap_other
2025-08-11T10:09:03.080508,BUY,TRXUSDT,1.8,0.3407,0.00061326,SKIPPED,"Condition not met: price=0.3407, priceChange=0.147, quoteVol=101539120.07564, baseVol=298454073.7",microcap_other
2025-08-11T10:09:12.678868,BUY,LDOUSDT,0.43,1.471,0.0006325300000000001,FAILED,Binance order error: APIError(code=-1013): Filter failure: NOTIONAL,microcap_pricechange
2025-08-11T10:09:18.593946,BUY,PROVEUSDT,0.4,1.4427,0.00057708,SKIPPED,"Condition not met: price=1.4427, priceChange=-1.991, quoteVol=81720155.30317, baseVol=56577735.0",microcap_other
2025-08-11T10:15:19.660285,BUY,USDCUSDT,0.0,0.9999,0.0,SKIPPED,"Condition not met: price=0.9999, priceChange=0.0, quoteVol=2208752346.22, baseVol=2209081357.0",microcap_other
2025-08-11T10:15:25.548172,BUY,FDUSDUSDT,0.0,0.998,0.0,SKIPPED,"Condition not met: price=0.998, priceChange=-0.02, quoteVol=590170214.1718, baseVol=591242084.0",microcap_other
2025-08-11T10:15:34.180345,BUY,ENAUSDT,0.77,0.8207,0.0006319390000000001,FAILED,Binance order error: APIError(code=-1013): Filter failure: NOTIONAL,microcap_pricechange
2025-08-11T10:15:41.987272,BUY,SUIUSDT,0.1,3.8201,0.00038201,FAILED,Order quantity 0.0 is below Binance minimum 0.1 for SUIUSDT,microcap_volume
2025-08-11T10:15:47.871810,BUY,TREEUSDT,1.4,0.4293,0.00060102,SKIPPED,"Condition not met: price=0.4293, priceChange=0.778, quoteVol=146467223.4926, baseVol=341900012.3",microcap_other
2025-08-11T10:15:53.787272,BUY,PEPEUSDT,53391.0,0.0,0.00063962418,SKIPPED,"Condition not met: price=1.198e-05, priceChange=-0.911, quoteVol=136344218.59528476, baseVol=11276520200254.0",microcap_other
2025-08-11T10:16:01.030505,BUY,PENGUUSDT,16.0,0.0395,0.00063192,SKIPPED,"Condition not met: price=0.039495, priceChange=1.906, quoteVol=101804586.160153, baseVol=2550843848.0",microcap_other
2025-08-11T10:16:07.074024,BUY,TRXUSDT,1.8,0.3407,0.00061326,SKIPPED,"Condition not met: price=0.3407, priceChange=0.059, quoteVol=100613974.25357, baseVol=295735538.9",microcap_other
2025-08-11T10:16:15.943848,BUY,LDOUSDT,0.43,1.466,0.0006303799999999999,FAILED,Binance order error: APIError(code=-1013): Filter failure: NOTIONAL,microcap_pricechange
2025-08-11T10:16:22.152543,BUY,PROVEUSDT,0.4,1.4631,0.0005852400000000001,SKIPPED,"Condition not met: price=1.4631, priceChange=0.308, quoteVol=81774555.52705, baseVol=56617392.8",microcap_other
